Tag1,Tag2,Value
71712112-e81f-499b-bab6-1eda6549854d,a3b4c6e2-02ee-4630-a1c3-7e7e97553531,66.67
71712112-e81f-499b-bab6-1eda6549854d,61c889b5-94dc-4658-b34d-c91c02019ce7,33.33
71712112-e81f-499b-bab6-1eda6549854d,6089ae74-7f5d-4c44-b3fb-0fe1a576313c,33.33
71712112-e81f-499b-bab6-1eda6549854d,ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,66.67
71712112-e81f-499b-bab6-1eda6549854d,4d792ac2-4dcb-483c-bd90-1e681e8b4915,66.67
71712112-e81f-499b-bab6-1eda6549854d,d2eea333-8503-47e7-9e2e-cb0f79f69ddc,66.67
cd39ea6b-2ef1-4731-a1fd-5c2f3de136de,07d262e6-6d4c-477b-84d2-ce4c12111831,66.67
cd39ea6b-2ef1-4731-a1fd-5c2f3de136de,c373bb8a-e747-4bbf-8cf8-f71b1797ecb2,66.67
cd39ea6b-2ef1-4731-a1fd-5c2f3de136de,573f66fb-369b-4745-a597-1d5b73202666,66.67
cd39ea6b-2ef1-4731-a1fd-5c2f3de136de,bd89535d-49e0-4ad6-9a79-556e5d68f2f5,33.33
cd39ea6b-2ef1-4731-a1fd-5c2f3de136de,9630770d-10a9-4812-bd57-e8282408214b,66.67
cd39ea6b-2ef1-4731-a1fd-5c2f3de136de,f2a408d2-ee78-444e-9ea6-50627db70a8d,66.67
cd39ea6b-2ef1-4731-a1fd-5c2f3de136de,ee44a28d-62cd-407b-a910-9f0c21897c7a,33.33
cd39ea6b-2ef1-4731-a1fd-5c2f3de136de,71c1d5ea-f690-401a-b582-a450c11fdc03,66.67
cd39ea6b-2ef1-4731-a1fd-5c2f3de136de,690df635-7a54-41d1-882c-9efe419e7aea,33.33
cd39ea6b-2ef1-4731-a1fd-5c2f3de136de,deca9f56-0341-4841-91dc-6dbad53abab6,66.67
cd39ea6b-2ef1-4731-a1fd-5c2f3de136de,3bb92fda-bc2a-418e-b181-10021ec8d6bc,66.67
cd39ea6b-2ef1-4731-a1fd-5c2f3de136de,52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,33.33
cd39ea6b-2ef1-4731-a1fd-5c2f3de136de,69ab0593-b7a2-4287-b0a0-7fc43f8c544c,33.33
cd39ea6b-2ef1-4731-a1fd-5c2f3de136de,1e923a97-ddfc-4433-a249-bd4b063ac987,66.67
cd39ea6b-2ef1-4731-a1fd-5c2f3de136de,a3b4c6e2-02ee-4630-a1c3-7e7e97553531,66.67
cd39ea6b-2ef1-4731-a1fd-5c2f3de136de,61c889b5-94dc-4658-b34d-c91c02019ce7,33.33
cd39ea6b-2ef1-4731-a1fd-5c2f3de136de,6089ae74-7f5d-4c44-b3fb-0fe1a576313c,66.67
cd39ea6b-2ef1-4731-a1fd-5c2f3de136de,ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,66.67
cd39ea6b-2ef1-4731-a1fd-5c2f3de136de,4d792ac2-4dcb-483c-bd90-1e681e8b4915,66.67
cd39ea6b-2ef1-4731-a1fd-5c2f3de136de,d2eea333-8503-47e7-9e2e-cb0f79f69ddc,66.67
a7a7bb14-497f-40c5-b86b-fce4a5e49424,07d262e6-6d4c-477b-84d2-ce4c12111831,33.33
a7a7bb14-497f-40c5-b86b-fce4a5e49424,c373bb8a-e747-4bbf-8cf8-f71b1797ecb2,66.67
a7a7bb14-497f-40c5-b86b-fce4a5e49424,573f66fb-369b-4745-a597-1d5b73202666,66.67
a7a7bb14-497f-40c5-b86b-fce4a5e49424,bd89535d-49e0-4ad6-9a79-556e5d68f2f5,33.33
a7a7bb14-497f-40c5-b86b-fce4a5e49424,9630770d-10a9-4812-bd57-e8282408214b,66.67
a7a7bb14-497f-40c5-b86b-fce4a5e49424,f2a408d2-ee78-444e-9ea6-50627db70a8d,33.33
a7a7bb14-497f-40c5-b86b-fce4a5e49424,ee44a28d-62cd-407b-a910-9f0c21897c7a,33.33
a7a7bb14-497f-40c5-b86b-fce4a5e49424,71c1d5ea-f690-401a-b582-a450c11fdc03,66.67
a7a7bb14-497f-40c5-b86b-fce4a5e49424,690df635-7a54-41d1-882c-9efe419e7aea,66.67
a7a7bb14-497f-40c5-b86b-fce4a5e49424,deca9f56-0341-4841-91dc-6dbad53abab6,66.67
a7a7bb14-497f-40c5-b86b-fce4a5e49424,3bb92fda-bc2a-418e-b181-10021ec8d6bc,33.33
a7a7bb14-497f-40c5-b86b-fce4a5e49424,52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,66.67
a7a7bb14-497f-40c5-b86b-fce4a5e49424,69ab0593-b7a2-4287-b0a0-7fc43f8c544c,66.67
a7a7bb14-497f-40c5-b86b-fce4a5e49424,1e923a97-ddfc-4433-a249-bd4b063ac987,33.33
a7a7bb14-497f-40c5-b86b-fce4a5e49424,a3b4c6e2-02ee-4630-a1c3-7e7e97553531,66.67
a7a7bb14-497f-40c5-b86b-fce4a5e49424,61c889b5-94dc-4658-b34d-c91c02019ce7,66.67
a7a7bb14-497f-40c5-b86b-fce4a5e49424,6089ae74-7f5d-4c44-b3fb-0fe1a576313c,33.33
a7a7bb14-497f-40c5-b86b-fce4a5e49424,ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,33.33
a7a7bb14-497f-40c5-b86b-fce4a5e49424,4d792ac2-4dcb-483c-bd90-1e681e8b4915,33.33
a7a7bb14-497f-40c5-b86b-fce4a5e49424,d2eea333-8503-47e7-9e2e-cb0f79f69ddc,66.67
71035a69-d50b-47b4-ac84-d508ce10bfb4,07d262e6-6d4c-477b-84d2-ce4c12111831,66.67
71035a69-d50b-47b4-ac84-d508ce10bfb4,c373bb8a-e747-4bbf-8cf8-f71b1797ecb2,66.67
71035a69-d50b-47b4-ac84-d508ce10bfb4,573f66fb-369b-4745-a597-1d5b73202666,66.67
71035a69-d50b-47b4-ac84-d508ce10bfb4,bd89535d-49e0-4ad6-9a79-556e5d68f2f5,66.67
71035a69-d50b-47b4-ac84-d508ce10bfb4,9630770d-10a9-4812-bd57-e8282408214b,66.67
71035a69-d50b-47b4-ac84-d508ce10bfb4,f2a408d2-ee78-444e-9ea6-50627db70a8d,66.67
71035a69-d50b-47b4-ac84-d508ce10bfb4,ee44a28d-62cd-407b-a910-9f0c21897c7a,66.67
71035a69-d50b-47b4-ac84-d508ce10bfb4,71c1d5ea-f690-401a-b582-a450c11fdc03,66.67
71035a69-d50b-47b4-ac84-d508ce10bfb4,690df635-7a54-41d1-882c-9efe419e7aea,66.67
71035a69-d50b-47b4-ac84-d508ce10bfb4,deca9f56-0341-4841-91dc-6dbad53abab6,66.67
71035a69-d50b-47b4-ac84-d508ce10bfb4,3bb92fda-bc2a-418e-b181-10021ec8d6bc,66.67
71035a69-d50b-47b4-ac84-d508ce10bfb4,52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,66.67
71035a69-d50b-47b4-ac84-d508ce10bfb4,69ab0593-b7a2-4287-b0a0-7fc43f8c544c,66.67
71035a69-d50b-47b4-ac84-d508ce10bfb4,1e923a97-ddfc-4433-a249-bd4b063ac987,66.67
71035a69-d50b-47b4-ac84-d508ce10bfb4,a3b4c6e2-02ee-4630-a1c3-7e7e97553531,66.67
71035a69-d50b-47b4-ac84-d508ce10bfb4,61c889b5-94dc-4658-b34d-c91c02019ce7,33.33
71035a69-d50b-47b4-ac84-d508ce10bfb4,6089ae74-7f5d-4c44-b3fb-0fe1a576313c,66.67
71035a69-d50b-47b4-ac84-d508ce10bfb4,ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,66.67
71035a69-d50b-47b4-ac84-d508ce10bfb4,4d792ac2-4dcb-483c-bd90-1e681e8b4915,66.67
71035a69-d50b-47b4-ac84-d508ce10bfb4,d2eea333-8503-47e7-9e2e-cb0f79f69ddc,66.67
490ed27b-0bde-44ca-bdb7-4589d46a322c,07d262e6-6d4c-477b-84d2-ce4c12111831,66.67
490ed27b-0bde-44ca-bdb7-4589d46a322c,c373bb8a-e747-4bbf-8cf8-f71b1797ecb2,66.67
490ed27b-0bde-44ca-bdb7-4589d46a322c,573f66fb-369b-4745-a597-1d5b73202666,66.67
490ed27b-0bde-44ca-bdb7-4589d46a322c,bd89535d-49e0-4ad6-9a79-556e5d68f2f5,66.67
490ed27b-0bde-44ca-bdb7-4589d46a322c,9630770d-10a9-4812-bd57-e8282408214b,66.67
490ed27b-0bde-44ca-bdb7-4589d46a322c,f2a408d2-ee78-444e-9ea6-50627db70a8d,66.67
490ed27b-0bde-44ca-bdb7-4589d46a322c,ee44a28d-62cd-407b-a910-9f0c21897c7a,66.67
490ed27b-0bde-44ca-bdb7-4589d46a322c,71c1d5ea-f690-401a-b582-a450c11fdc03,66.67
490ed27b-0bde-44ca-bdb7-4589d46a322c,690df635-7a54-41d1-882c-9efe419e7aea,66.67
490ed27b-0bde-44ca-bdb7-4589d46a322c,deca9f56-0341-4841-91dc-6dbad53abab6,66.67
490ed27b-0bde-44ca-bdb7-4589d46a322c,3bb92fda-bc2a-418e-b181-10021ec8d6bc,66.67
490ed27b-0bde-44ca-bdb7-4589d46a322c,52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,66.67
490ed27b-0bde-44ca-bdb7-4589d46a322c,69ab0593-b7a2-4287-b0a0-7fc43f8c544c,66.67
490ed27b-0bde-44ca-bdb7-4589d46a322c,1e923a97-ddfc-4433-a249-bd4b063ac987,33.33
490ed27b-0bde-44ca-bdb7-4589d46a322c,a3b4c6e2-02ee-4630-a1c3-7e7e97553531,66.67
490ed27b-0bde-44ca-bdb7-4589d46a322c,61c889b5-94dc-4658-b34d-c91c02019ce7,66.67
490ed27b-0bde-44ca-bdb7-4589d46a322c,6089ae74-7f5d-4c44-b3fb-0fe1a576313c,33.33
490ed27b-0bde-44ca-bdb7-4589d46a322c,ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,66.67
490ed27b-0bde-44ca-bdb7-4589d46a322c,4d792ac2-4dcb-483c-bd90-1e681e8b4915,66.67
490ed27b-0bde-44ca-bdb7-4589d46a322c,d2eea333-8503-47e7-9e2e-cb0f79f69ddc,66.67
3da275cc-cb6b-42d9-bd66-e6e9451b0956,07d262e6-6d4c-477b-84d2-ce4c12111831,66.67
3da275cc-cb6b-42d9-bd66-e6e9451b0956,c373bb8a-e747-4bbf-8cf8-f71b1797ecb2,66.67
3da275cc-cb6b-42d9-bd66-e6e9451b0956,573f66fb-369b-4745-a597-1d5b73202666,66.67
3da275cc-cb6b-42d9-bd66-e6e9451b0956,bd89535d-49e0-4ad6-9a79-556e5d68f2f5,66.67
3da275cc-cb6b-42d9-bd66-e6e9451b0956,9630770d-10a9-4812-bd57-e8282408214b,66.67
3da275cc-cb6b-42d9-bd66-e6e9451b0956,f2a408d2-ee78-444e-9ea6-50627db70a8d,66.67
3da275cc-cb6b-42d9-bd66-e6e9451b0956,ee44a28d-62cd-407b-a910-9f0c21897c7a,66.67
3da275cc-cb6b-42d9-bd66-e6e9451b0956,71c1d5ea-f690-401a-b582-a450c11fdc03,66.67
3da275cc-cb6b-42d9-bd66-e6e9451b0956,690df635-7a54-41d1-882c-9efe419e7aea,66.67
3da275cc-cb6b-42d9-bd66-e6e9451b0956,deca9f56-0341-4841-91dc-6dbad53abab6,66.67
3da275cc-cb6b-42d9-bd66-e6e9451b0956,3bb92fda-bc2a-418e-b181-10021ec8d6bc,66.67
3da275cc-cb6b-42d9-bd66-e6e9451b0956,52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,66.67
3da275cc-cb6b-42d9-bd66-e6e9451b0956,69ab0593-b7a2-4287-b0a0-7fc43f8c544c,66.67
3da275cc-cb6b-42d9-bd66-e6e9451b0956,1e923a97-ddfc-4433-a249-bd4b063ac987,66.67
3da275cc-cb6b-42d9-bd66-e6e9451b0956,a3b4c6e2-02ee-4630-a1c3-7e7e97553531,66.67
3da275cc-cb6b-42d9-bd66-e6e9451b0956,61c889b5-94dc-4658-b34d-c91c02019ce7,33.33
3da275cc-cb6b-42d9-bd66-e6e9451b0956,6089ae74-7f5d-4c44-b3fb-0fe1a576313c,66.67
3da275cc-cb6b-42d9-bd66-e6e9451b0956,ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,66.67
3da275cc-cb6b-42d9-bd66-e6e9451b0956,4d792ac2-4dcb-483c-bd90-1e681e8b4915,66.67
3da275cc-cb6b-42d9-bd66-e6e9451b0956,d2eea333-8503-47e7-9e2e-cb0f79f69ddc,66.67
ebabab50-99aa-4c9b-a264-3613eb995aa1,07d262e6-6d4c-477b-84d2-ce4c12111831,33.33
ebabab50-99aa-4c9b-a264-3613eb995aa1,c373bb8a-e747-4bbf-8cf8-f71b1797ecb2,66.67
ebabab50-99aa-4c9b-a264-3613eb995aa1,573f66fb-369b-4745-a597-1d5b73202666,66.67
ebabab50-99aa-4c9b-a264-3613eb995aa1,bd89535d-49e0-4ad6-9a79-556e5d68f2f5,66.67
ebabab50-99aa-4c9b-a264-3613eb995aa1,9630770d-10a9-4812-bd57-e8282408214b,66.67
ebabab50-99aa-4c9b-a264-3613eb995aa1,f2a408d2-ee78-444e-9ea6-50627db70a8d,33.33
ebabab50-99aa-4c9b-a264-3613eb995aa1,ee44a28d-62cd-407b-a910-9f0c21897c7a,33.33
ebabab50-99aa-4c9b-a264-3613eb995aa1,71c1d5ea-f690-401a-b582-a450c11fdc03,66.67
ebabab50-99aa-4c9b-a264-3613eb995aa1,690df635-7a54-41d1-882c-9efe419e7aea,66.67
ebabab50-99aa-4c9b-a264-3613eb995aa1,deca9f56-0341-4841-91dc-6dbad53abab6,66.67
ebabab50-99aa-4c9b-a264-3613eb995aa1,3bb92fda-bc2a-418e-b181-10021ec8d6bc,66.67
ebabab50-99aa-4c9b-a264-3613eb995aa1,52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,66.67
ebabab50-99aa-4c9b-a264-3613eb995aa1,69ab0593-b7a2-4287-b0a0-7fc43f8c544c,66.67
ebabab50-99aa-4c9b-a264-3613eb995aa1,1e923a97-ddfc-4433-a249-bd4b063ac987,33.33
ebabab50-99aa-4c9b-a264-3613eb995aa1,a3b4c6e2-02ee-4630-a1c3-7e7e97553531,66.67
ebabab50-99aa-4c9b-a264-3613eb995aa1,61c889b5-94dc-4658-b34d-c91c02019ce7,33.33
ebabab50-99aa-4c9b-a264-3613eb995aa1,6089ae74-7f5d-4c44-b3fb-0fe1a576313c,33.33
ebabab50-99aa-4c9b-a264-3613eb995aa1,ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,66.67
ebabab50-99aa-4c9b-a264-3613eb995aa1,4d792ac2-4dcb-483c-bd90-1e681e8b4915,66.67
ebabab50-99aa-4c9b-a264-3613eb995aa1,d2eea333-8503-47e7-9e2e-cb0f79f69ddc,66.67
bd516664-2b90-4af2-8130-cd4886e941b3,07d262e6-6d4c-477b-84d2-ce4c12111831,66.67
bd516664-2b90-4af2-8130-cd4886e941b3,c373bb8a-e747-4bbf-8cf8-f71b1797ecb2,66.67
bd516664-2b90-4af2-8130-cd4886e941b3,573f66fb-369b-4745-a597-1d5b73202666,66.67
bd516664-2b90-4af2-8130-cd4886e941b3,bd89535d-49e0-4ad6-9a79-556e5d68f2f5,33.33
bd516664-2b90-4af2-8130-cd4886e941b3,9630770d-10a9-4812-bd57-e8282408214b,66.67
bd516664-2b90-4af2-8130-cd4886e941b3,f2a408d2-ee78-444e-9ea6-50627db70a8d,33.33
bd516664-2b90-4af2-8130-cd4886e941b3,ee44a28d-62cd-407b-a910-9f0c21897c7a,33.33
bd516664-2b90-4af2-8130-cd4886e941b3,71c1d5ea-f690-401a-b582-a450c11fdc03,66.67
bd516664-2b90-4af2-8130-cd4886e941b3,690df635-7a54-41d1-882c-9efe419e7aea,33.33
bd516664-2b90-4af2-8130-cd4886e941b3,deca9f56-0341-4841-91dc-6dbad53abab6,66.67
bd516664-2b90-4af2-8130-cd4886e941b3,3bb92fda-bc2a-418e-b181-10021ec8d6bc,66.67
bd516664-2b90-4af2-8130-cd4886e941b3,52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,66.67
bd516664-2b90-4af2-8130-cd4886e941b3,69ab0593-b7a2-4287-b0a0-7fc43f8c544c,66.67
bd516664-2b90-4af2-8130-cd4886e941b3,1e923a97-ddfc-4433-a249-bd4b063ac987,33.33
bd516664-2b90-4af2-8130-cd4886e941b3,a3b4c6e2-02ee-4630-a1c3-7e7e97553531,33.33
bd516664-2b90-4af2-8130-cd4886e941b3,61c889b5-94dc-4658-b34d-c91c02019ce7,33.33
bd516664-2b90-4af2-8130-cd4886e941b3,6089ae74-7f5d-4c44-b3fb-0fe1a576313c,33.33
bd516664-2b90-4af2-8130-cd4886e941b3,ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,66.67
bd516664-2b90-4af2-8130-cd4886e941b3,4d792ac2-4dcb-483c-bd90-1e681e8b4915,66.67
bd516664-2b90-4af2-8130-cd4886e941b3,d2eea333-8503-47e7-9e2e-cb0f79f69ddc,66.67
a3e47562-a64f-416c-b7ae-ffc0671c6bfd,07d262e6-6d4c-477b-84d2-ce4c12111831,33.33
a3e47562-a64f-416c-b7ae-ffc0671c6bfd,c373bb8a-e747-4bbf-8cf8-f71b1797ecb2,66.67
a3e47562-a64f-416c-b7ae-ffc0671c6bfd,573f66fb-369b-4745-a597-1d5b73202666,66.67
a3e47562-a64f-416c-b7ae-ffc0671c6bfd,bd89535d-49e0-4ad6-9a79-556e5d68f2f5,66.67
a3e47562-a64f-416c-b7ae-ffc0671c6bfd,9630770d-10a9-4812-bd57-e8282408214b,66.67
a3e47562-a64f-416c-b7ae-ffc0671c6bfd,f2a408d2-ee78-444e-9ea6-50627db70a8d,66.67
a3e47562-a64f-416c-b7ae-ffc0671c6bfd,ee44a28d-62cd-407b-a910-9f0c21897c7a,33.33
a3e47562-a64f-416c-b7ae-ffc0671c6bfd,71c1d5ea-f690-401a-b582-a450c11fdc03,66.67
a3e47562-a64f-416c-b7ae-ffc0671c6bfd,690df635-7a54-41d1-882c-9efe419e7aea,66.67
a3e47562-a64f-416c-b7ae-ffc0671c6bfd,deca9f56-0341-4841-91dc-6dbad53abab6,66.67
a3e47562-a64f-416c-b7ae-ffc0671c6bfd,3bb92fda-bc2a-418e-b181-10021ec8d6bc,66.67
a3e47562-a64f-416c-b7ae-ffc0671c6bfd,52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,66.67
a3e47562-a64f-416c-b7ae-ffc0671c6bfd,69ab0593-b7a2-4287-b0a0-7fc43f8c544c,66.67
a3e47562-a64f-416c-b7ae-ffc0671c6bfd,1e923a97-ddfc-4433-a249-bd4b063ac987,66.67
a3e47562-a64f-416c-b7ae-ffc0671c6bfd,a3b4c6e2-02ee-4630-a1c3-7e7e97553531,66.67
a3e47562-a64f-416c-b7ae-ffc0671c6bfd,61c889b5-94dc-4658-b34d-c91c02019ce7,66.67
a3e47562-a64f-416c-b7ae-ffc0671c6bfd,6089ae74-7f5d-4c44-b3fb-0fe1a576313c,66.67
a3e47562-a64f-416c-b7ae-ffc0671c6bfd,ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,66.67
a3e47562-a64f-416c-b7ae-ffc0671c6bfd,4d792ac2-4dcb-483c-bd90-1e681e8b4915,66.67
a3e47562-a64f-416c-b7ae-ffc0671c6bfd,d2eea333-8503-47e7-9e2e-cb0f79f69ddc,66.67
9aac748a-5825-47a3-b48b-b241ac0ee12b,07d262e6-6d4c-477b-84d2-ce4c12111831,66.67
9aac748a-5825-47a3-b48b-b241ac0ee12b,c373bb8a-e747-4bbf-8cf8-f71b1797ecb2,66.67
9aac748a-5825-47a3-b48b-b241ac0ee12b,573f66fb-369b-4745-a597-1d5b73202666,66.67
9aac748a-5825-47a3-b48b-b241ac0ee12b,bd89535d-49e0-4ad6-9a79-556e5d68f2f5,66.67
9aac748a-5825-47a3-b48b-b241ac0ee12b,9630770d-10a9-4812-bd57-e8282408214b,66.67
9aac748a-5825-47a3-b48b-b241ac0ee12b,f2a408d2-ee78-444e-9ea6-50627db70a8d,66.67
9aac748a-5825-47a3-b48b-b241ac0ee12b,ee44a28d-62cd-407b-a910-9f0c21897c7a,33.33
9aac748a-5825-47a3-b48b-b241ac0ee12b,71c1d5ea-f690-401a-b582-a450c11fdc03,66.67
9aac748a-5825-47a3-b48b-b241ac0ee12b,690df635-7a54-41d1-882c-9efe419e7aea,33.33
9aac748a-5825-47a3-b48b-b241ac0ee12b,deca9f56-0341-4841-91dc-6dbad53abab6,66.67
9aac748a-5825-47a3-b48b-b241ac0ee12b,3bb92fda-bc2a-418e-b181-10021ec8d6bc,66.67
9aac748a-5825-47a3-b48b-b241ac0ee12b,52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,33.33
9aac748a-5825-47a3-b48b-b241ac0ee12b,69ab0593-b7a2-4287-b0a0-7fc43f8c544c,66.67
9aac748a-5825-47a3-b48b-b241ac0ee12b,1e923a97-ddfc-4433-a249-bd4b063ac987,66.67
9aac748a-5825-47a3-b48b-b241ac0ee12b,a3b4c6e2-02ee-4630-a1c3-7e7e97553531,66.67
9aac748a-5825-47a3-b48b-b241ac0ee12b,61c889b5-94dc-4658-b34d-c91c02019ce7,33.33
9aac748a-5825-47a3-b48b-b241ac0ee12b,6089ae74-7f5d-4c44-b3fb-0fe1a576313c,66.67
9aac748a-5825-47a3-b48b-b241ac0ee12b,ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,66.67
9aac748a-5825-47a3-b48b-b241ac0ee12b,4d792ac2-4dcb-483c-bd90-1e681e8b4915,66.67
9aac748a-5825-47a3-b48b-b241ac0ee12b,d2eea333-8503-47e7-9e2e-cb0f79f69ddc,66.67
8fba820f-431d-4ba8-ba66-0bf0415ce2d1,07d262e6-6d4c-477b-84d2-ce4c12111831,33.33
8fba820f-431d-4ba8-ba66-0bf0415ce2d1,c373bb8a-e747-4bbf-8cf8-f71b1797ecb2,66.67
8fba820f-431d-4ba8-ba66-0bf0415ce2d1,573f66fb-369b-4745-a597-1d5b73202666,66.67
8fba820f-431d-4ba8-ba66-0bf0415ce2d1,bd89535d-49e0-4ad6-9a79-556e5d68f2f5,33.33
8fba820f-431d-4ba8-ba66-0bf0415ce2d1,9630770d-10a9-4812-bd57-e8282408214b,66.67
8fba820f-431d-4ba8-ba66-0bf0415ce2d1,f2a408d2-ee78-444e-9ea6-50627db70a8d,33.33
8fba820f-431d-4ba8-ba66-0bf0415ce2d1,ee44a28d-62cd-407b-a910-9f0c21897c7a,33.33
8fba820f-431d-4ba8-ba66-0bf0415ce2d1,71c1d5ea-f690-401a-b582-a450c11fdc03,66.67
8fba820f-431d-4ba8-ba66-0bf0415ce2d1,690df635-7a54-41d1-882c-9efe419e7aea,66.67
8fba820f-431d-4ba8-ba66-0bf0415ce2d1,deca9f56-0341-4841-91dc-6dbad53abab6,66.67
8fba820f-431d-4ba8-ba66-0bf0415ce2d1,3bb92fda-bc2a-418e-b181-10021ec8d6bc,66.67
8fba820f-431d-4ba8-ba66-0bf0415ce2d1,52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,66.67
8fba820f-431d-4ba8-ba66-0bf0415ce2d1,69ab0593-b7a2-4287-b0a0-7fc43f8c544c,66.67
8fba820f-431d-4ba8-ba66-0bf0415ce2d1,1e923a97-ddfc-4433-a249-bd4b063ac987,33.33
8fba820f-431d-4ba8-ba66-0bf0415ce2d1,a3b4c6e2-02ee-4630-a1c3-7e7e97553531,66.67
8fba820f-431d-4ba8-ba66-0bf0415ce2d1,61c889b5-94dc-4658-b34d-c91c02019ce7,33.33
8fba820f-431d-4ba8-ba66-0bf0415ce2d1,6089ae74-7f5d-4c44-b3fb-0fe1a576313c,33.33
8fba820f-431d-4ba8-ba66-0bf0415ce2d1,ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,66.67
8fba820f-431d-4ba8-ba66-0bf0415ce2d1,4d792ac2-4dcb-483c-bd90-1e681e8b4915,33.33
8fba820f-431d-4ba8-ba66-0bf0415ce2d1,d2eea333-8503-47e7-9e2e-cb0f79f69ddc,66.67
bdac35c6-3e81-430d-96eb-060d0d51a71c,07d262e6-6d4c-477b-84d2-ce4c12111831,66.67
bdac35c6-3e81-430d-96eb-060d0d51a71c,c373bb8a-e747-4bbf-8cf8-f71b1797ecb2,66.67
bdac35c6-3e81-430d-96eb-060d0d51a71c,573f66fb-369b-4745-a597-1d5b73202666,66.67
bdac35c6-3e81-430d-96eb-060d0d51a71c,bd89535d-49e0-4ad6-9a79-556e5d68f2f5,33.33
bdac35c6-3e81-430d-96eb-060d0d51a71c,9630770d-10a9-4812-bd57-e8282408214b,66.67
bdac35c6-3e81-430d-96eb-060d0d51a71c,f2a408d2-ee78-444e-9ea6-50627db70a8d,33.33
bdac35c6-3e81-430d-96eb-060d0d51a71c,ee44a28d-62cd-407b-a910-9f0c21897c7a,33.33
bdac35c6-3e81-430d-96eb-060d0d51a71c,71c1d5ea-f690-401a-b582-a450c11fdc03,66.67
bdac35c6-3e81-430d-96eb-060d0d51a71c,690df635-7a54-41d1-882c-9efe419e7aea,33.33
bdac35c6-3e81-430d-96eb-060d0d51a71c,deca9f56-0341-4841-91dc-6dbad53abab6,66.67
bdac35c6-3e81-430d-96eb-060d0d51a71c,3bb92fda-bc2a-418e-b181-10021ec8d6bc,66.67
bdac35c6-3e81-430d-96eb-060d0d51a71c,52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,33.33
bdac35c6-3e81-430d-96eb-060d0d51a71c,69ab0593-b7a2-4287-b0a0-7fc43f8c544c,66.67
bdac35c6-3e81-430d-96eb-060d0d51a71c,1e923a97-ddfc-4433-a249-bd4b063ac987,66.67
bdac35c6-3e81-430d-96eb-060d0d51a71c,a3b4c6e2-02ee-4630-a1c3-7e7e97553531,66.67
bdac35c6-3e81-430d-96eb-060d0d51a71c,61c889b5-94dc-4658-b34d-c91c02019ce7,33.33
bdac35c6-3e81-430d-96eb-060d0d51a71c,6089ae74-7f5d-4c44-b3fb-0fe1a576313c,33.33
bdac35c6-3e81-430d-96eb-060d0d51a71c,ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,66.67
bdac35c6-3e81-430d-96eb-060d0d51a71c,4d792ac2-4dcb-483c-bd90-1e681e8b4915,66.67
bdac35c6-3e81-430d-96eb-060d0d51a71c,d2eea333-8503-47e7-9e2e-cb0f79f69ddc,66.67
4e9f2bc1-8a42-495b-a33a-a06816a1ef10,07d262e6-6d4c-477b-84d2-ce4c12111831,33.33
4e9f2bc1-8a42-495b-a33a-a06816a1ef10,c373bb8a-e747-4bbf-8cf8-f71b1797ecb2,66.67
4e9f2bc1-8a42-495b-a33a-a06816a1ef10,573f66fb-369b-4745-a597-1d5b73202666,66.67
4e9f2bc1-8a42-495b-a33a-a06816a1ef10,bd89535d-49e0-4ad6-9a79-556e5d68f2f5,66.67
4e9f2bc1-8a42-495b-a33a-a06816a1ef10,9630770d-10a9-4812-bd57-e8282408214b,66.67
4e9f2bc1-8a42-495b-a33a-a06816a1ef10,f2a408d2-ee78-444e-9ea6-50627db70a8d,33.33
4e9f2bc1-8a42-495b-a33a-a06816a1ef10,ee44a28d-62cd-407b-a910-9f0c21897c7a,33.33
4e9f2bc1-8a42-495b-a33a-a06816a1ef10,71c1d5ea-f690-401a-b582-a450c11fdc03,66.67
4e9f2bc1-8a42-495b-a33a-a06816a1ef10,690df635-7a54-41d1-882c-9efe419e7aea,66.67
4e9f2bc1-8a42-495b-a33a-a06816a1ef10,deca9f56-0341-4841-91dc-6dbad53abab6,66.67
4e9f2bc1-8a42-495b-a33a-a06816a1ef10,3bb92fda-bc2a-418e-b181-10021ec8d6bc,66.67
